"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"905.52085397221/221.54250284439","170200.6667","367226.6667","266347","379199.6667","288841","225347.6667","260448","297403.3333","211016","178040.6667"
"909.283981406813/33.0700772744936","2254437","1998666.5","1462.078125","2182759.667","1264872","2756135.667","23393.25","11696.625","5848.3125","5848.3125"
"909.549035407253/248.435725864362","2924.15625","1462.078125","1462.078125","114484.5","731.0390625","410017","23393.25","11696.625","5848.3125","1898633"
"909.567235957533/215.57172794129","2924.15625","1462.078125","1462.078125","103516.5","979505.5","46786.5","23393.25","11696.625","265632","5848.3125"
"910.580469389732/221.900330586784","2924.15625","1462.078125","1462.078125","1462.078125","1076848.333","573475.6667","852277.5","11696.625","5848.3125","5848.3125"
"911.547318245254/217.379285361793","663118.6667","890318","787429","982769","793679","888648.6667","837081","1021607.333","922274.3333","1157570.333"
"911.565773451904/225.989149792904","3612117","4662794.667","3763705","4180069","3055419","4512560","4228675.333","4723104","4115124","4401558.333"
"911.569410602948/268.328193057277","24852.66667","63246.33333","70187.5","136485","71070.33333","65581.66667","345248.3333","395003.6667","10093","21629"
"912.548904398493/207.872099133707","173925.6667","251192.6667","205512.6667","241392.3333","264065.6667","428648","224021.3333","287769.6667","284222","336965"
"912.559996871549/212.050289862252","2636978.333","3448222","2906587.667","3353055","2779950","3212281.667","3310123.667","3670251","3323376.667","4017228"
"912.571061218129/225.968499313195","1373078.333","1648044","1384168.333","1556714.667","1209528","1578996.333","1756813.333","1701246.333","1472065.333","1603660"
"912.57106699559/263.552271213127","69538.33333","102653","31888.33333","36040","98144","172459","74889.66667","8620.5","625691.5","58646.33333"
"912.578532099851/208.463537130113","473103.6667","547628","367825.3333","504169.6667","398176.5","595926.3333","608337.5","643979.3333","467191.6667","396813.6667"
"913.566976335465/207.686116376819","978960.6667","1291050.667","1038177.667","1119093.333","965464.6667","1280754","1143076.333","1322705.667","1178708.667","2245874.333"
"914.560811982052/213.357419067053","81968","128944","1462.078125","111813.5","101971.5","118115.6667","128954.5","125895.5","142757","132732.6667"
"914.571891064596/211.228560368959","215749.3333","235630.5","616022","122672.5","326405","281316.3333","294518.5","738773","218863.3333","250053.6667"
"916.720834709286/32.3646144203681","2182581.5","1462.078125","1462.078125","1462.078125","2642919","2892883.5","23393.25","11696.625","4085060","5848.3125"
"918.544825246256/216.614323773262","453431","1462.078125","1462.078125","465267.6667","731.0390625","46786.5","23393.25","500613","354982.5","5848.3125"
"919.550447754036/211.036125001035","348484","1462.078125","1462.078125","433849.5","731.0390625","716477","23393.25","11696.625","999356","5848.3125"
"920.082064780761/24.4143482353173","1588758","1672276.5","2393587.667","1462.078125","639460","1981033","2262884.5","2067283","2480934","3085964"
"922.554837191806/214.706869778972","250603.6667","1462.078125","1462.078125","1462.078125","731.0390625","215053.3333","23393.25","11696.625","293511","5848.3125"
"922.577465506095/219.069703928187","237168","188524","1462.078125","1462.078125","731.0390625","269967.3333","429137","509884.5","139475.3333","667967.3333"
"924.566082590487/223.662585149554","320233","1462.078125","1462.078125","1462.078125","731.0390625","315311","513703.5","177058.5","5848.3125","709710.5"
"925.577915313538/210.684826989039","1440768","1824630.667","1320664","1415383.333","1066215","1748527.333","1538524","1579807","1493998.667","2318256.667"
"926.580043165765/212.32357339068","768622.6667","1032603.667","767442","844529","625115","1237014","1146035.667","915111.3333","880684.3333","1418461.667"
"926.712417105619/19.5010669601582","3121573","2848499.667","1462.078125","3842688","731.0390625","389872","23393.25","11696.625","3164307.5","5848.3125"
"927.580010581488/209.795141731506","588486","1462.078125","849411.3333","272834.5","182320.5","666572.6667","936515.5","1352209.333","875579.6667","831330.6667"
"929.360468096576/285.523335541596","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","1104815.667","23393.25","11696.625","5848.3125","5848.3125"
"930.673472322034/31.112003238907","2924.15625","1462.078125","1462.078125","1462.078125","1174579","3641059.5","23393.25","2837832.333","2169284.5","5848.3125"
"936.29148466598/34.2532001625954","1420946","2335785.5","1462.078125","1834054","731.0390625","1746853","23393.25","11696.625","5848.3125","1445526.667"
"937.161065717071/25.9499821805859","4113549","1462.078125","1462.078125","2278809.5","905568.6667","46786.5","23393.25","11696.625","11200016.5","2383645"
"938.53673237047/201.744165355264","592456.5","600501.6667","123985.5","1462.078125","754234.3333","1007858","661452.5","11696.625","5848.3125","1146024.5"
"939.293445966191/34.1556860211763","2391235","2380925.667","1462.078125","2561163.333","1986498.333","3124443","23393.25","11696.625","5848.3125","5848.3125"
"939.54067807754/202.273236561771","366014.5","410406.6667","1462.078125","1462.078125","731.0390625","454733","402316.5","11696.625","5848.3125","5848.3125"
"940.724138262272/34.2473358594606","2970290.667","2238479","1462.078125","2474912","2987033","3002589.333","23393.25","2657399.5","5848.3125","5848.3125"
"940.762861085291/20.5096721775494","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","5848.3125","9628188.5"
"943.374106613692/285.354774447597","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","1078160.667","23393.25","11696.625","5848.3125","5848.3125"
"944.378008652271/285.511899580328","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","619498.6667","23393.25","11696.625","5848.3125","5848.3125"
"947.282003304843/34.0924501367552","1566712","1792575.5","1462.078125","2090307","1188380","3109401.333","23393.25","11696.625","5848.3125","5848.3125"
"950.510044826428/226.757584834693","124868","233988","227175","211177.6667","184021.6667","81533.5","99167.5","280599.3333","93065.33333","212005"
"951.521407960957/240.968583472966","187964","218857.3333","811919.6667","381126.6667","219714.6667","261459.3333","173647.5","299844","173681","225959"
"952.52653326441/241.152230313446","222661","130953","192402","259884.6667","419131.3333","261362.6667","144588.5","457031","225974.3333","344314.3333"
"953.837539986618/34.0661330662187","4803811.667","5656656.333","5554690","9279305.667","6906609.333","10182160.33","3125285.5","3200609","3541140","4359484.5"
"955.571242654787/207.967935982613","283120.3333","363464","348987.6667","400785.6667","627249.6667","381155.6667","334367.3333","374040.3333","426576.6667","493308"
"955.583162281971/216.951713031441","2938797","3798735.667","3303123","3743719","2926860","3728406.667","3531193","4216333","3783323.667","4198404.333"
"955.598905566841/205.500949185913","835120.3333","591386.6667","1620706.667","1308904.667","629536.3333","1521715","895309.6667","551569","538544","1422616.667"
"956.59473832927/217.171498323073","1155098.667","1423042","1182176.667","1308471","940690.6667","1402850.667","2012147.333","1450255","1287393.667","1396837.667"
"957.592016361672/217.125664138807","512234.6667","695866","579087.6667","629814.6667","696295","1213704.333","2199411.333","730209.6667","642913","714044"
"960.864987570102/34.5099377319738","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","5848.3125","2989454"
"961.27662576843/32.9327962431601","2924.15625","1462.078125","1462.078125","1462.078125","1680640","1427519","23393.25","11696.625","2467256","5848.3125"
"962.537552015385/201.47828363859","180197","1462.078125","1462.078125","358545","731.0390625","315057","23393.25","11696.625","5848.3125","5848.3125"
"966.299266803146/34.9716510967264","1672452.667","2635550","1462.078125","1462.078125","1193136.5","1305979","23393.25","11696.625","5848.3125","5848.3125"
"969.600762382498/208.957409903182","705864.3333","959231","715974.6667","793766.6667","568431.6667","877229.3333","824459","848258.6667","849853.6667","874824.6667"
"969.612977654022/217.295819209866","424503.3333","744079.5","557404","1462.078125","199880.6667","202013","700754","480580.5","398079","443964"
"970.598184235412/213.000248581039","192607.6667","296189","185860.5","211931.3333","165841.6667","240579.6667","240758.5","240083.3333","232245.5","284978"
"970.610309162132/210.377116626967","255972","394918.6667","230362","368729.6667","171534.3333","400086.3333","312330","300339","862684.3333","366839.3333"
"971.609213083759/211.043068197833","343674.3333","396120.3333","428506","511044","731.0390625","444908.6667","549330.5","443691.5","509865.5","402372"
"975.820917889032/33.3387977994647","5419275.667","3829429.667","3211812.333","3672195","3566423.333","4735424.667","2980876.5","2897930","2829568.5","1511494.5"
"982.927582699887/34.8410832005136","2602023.667","3730321","1462.078125","2106214","731.0390625","2151264.5","23393.25","11696.625","5848.3125","5848.3125"
"984.687377219061/33.4228279849788","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","1761294.667","23393.25","1080634.5","4441502.5","5848.3125"
"987.908578332243/21.9137346717825","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","623788","11696.625","5848.3125","2097373"
"989.752857450489/20.4400482324621","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","5848.3125","11478776"
"999.594435217875/209.605867758271","47029.33333","90854","63396","73118","731.0390625","74872.66667","240223.6667","85247","92621.33333","91417.5"
"999.607147370328/216.539595018209","1195089.333","1614880","1351454.333","1542119","1214758.333","1532629.667","1490474","1697326.667","1502342","1793713"
"999.628303292498/206.613539651226","109965.3333","239052","114462.6667","542483.5","731.0390625","272463","573117.3333","449642.3333","512402.3333","107805"
"1000.60442433993/209.502613287635","266887.6667","325641.3333","321800.6667","376555","322359.3333","330621.6667","379296.3333","403327","358589.6667","431527.3333"
"1000.61298182505/217.229167068889","799963.6667","1035640.333","900396","1016766.667","796536","1002701.333","1102609","1107734.667","1043828","1154982.333"
"1001.61606456237/210.945844333205","208503.6667","391236.6667","339015.3333","378184","284427","980904","353791","428173.3333","528260","468502.6667"
"1002.62062175229/212.486018695984","197279.6667","293870.6667","187461.3333","114588.3333","185986.6667","228200.3333","288448.5","334427.3333","291897","272145.6667"
"1012.79790077916/251.45548202466","1704428","3386153","1462.078125","1462.078125","1192962.5","675584.3333","2015601.5","11696.625","5848.3125","646661"
"1013.62456712431/211.898879184856","273267.3333","1462.078125","778169.6667","329124.6667","221512","264351.3333","993691.3333","410454.6667","307745.6667","385409.5"
"1013.79780696994/251.758829616849","967375","1858740","1462.078125","1462.078125","731417.6667","729861","23393.25","11696.625","5848.3125","371595"
"1014.62560423651/212.720704536992","2924.15625","189690","111913","1462.078125","368859","136840","231642","172404","186365.5","166457.3333"
"1014.80343563995/252.482331035152","488241.6667","1462.078125","1462.078125","1462.078125","731.0390625","377278","23393.25","11696.625","5848.3125","5848.3125"
"1015.63242055192/212.326133837787","88671.66667","1462.078125","154189.3333","133764.3333","105046","150322","257770.5","407225","199842.6667","408945.5"
"1017.58542792441/41.7918671169975","2924.15625","1462.078125","3921157","1462.078125","731.0390625","46786.5","23393.25","1082578.5","5848.3125","5848.3125"
"1020.8863258458/35.8411700546706","2924.15625","1326307.5","4619598.333","2251454","1970686","1735240.5","7314262.333","5288590.5","6202757.5","6538319"
"1021.06146960698/23.3735420609499","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","6119845","23393.25","11696.625","5848.3125","5848.3125"
"1022.72713111998/32.9035367677218","2897673.667","1792901","1462.078125","2339145.667","3083803.667","3190476.667","23393.25","11696.625","5848.3125","5848.3125"
"1025.51087838543/192.164454716721","67919.5","1462.078125","103275","1462.078125","731.0390625","46786.5","23393.25","72401.33333","5848.3125","5848.3125"
"1036.79619641672/247.703401763691","618030","1462.078125","1462.078125","1462.078125","731.0390625","238914.3333","23393.25","11696.625","1561359","5848.3125"
"1037.80035017291/249.414031240386","710890.6667","1462.078125","1462.078125","1462.078125","731.0390625","530925.6667","23393.25","11696.625","1590151.667","5848.3125"
