massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row5348	730.5940465	51.71193531	0.83011	-0.22169	
row5349	580.6943052	55.55847382	0.8302	0.22157	
row5350	838.632329	138.414428	0.83058	-0.22106	
row5351	205.9617337	45.01003119	0.83132	-0.22008	
row5352	566.9689601	80.49492536	0.8315	0.21984	
row5353	189.0448199	128.2566739	0.8316	-0.21971	
row5354	620.9370261	285.600917	0.83165	-0.21964	
row5355	137.0597691	104.5220914	0.83192	-0.21928	
row5356	100.0838169	37.28732191	0.83253	-0.21847	
row5357	822.2025178	47.5189411	0.83257	-0.21842	
row5358	93.06990693	33.6536577	0.83283	-0.21807	
row5359	388.9484214	61.53246077	0.83385	-0.21673	
row5360	650.7251068	58.05769563	0.83403	0.21648	
row5361	174.9865399	66.3970152	0.8341	0.21639	
row5362	204.9569661	71.93346616	0.83431	-0.21611	
row5363	1138.680909	231.6000969	0.83447	0.21589	
row5364	450.0320613	116.1866783	0.83464	-0.21567	
row5365	572.7920324	66.81810402	0.83466	0.21564	
row5366	154.9668896	284.8436248	0.83507	0.2151	
row5367	128.0062868	116.4564554	0.83533	-0.21476	
row5368	223.9884976	185.2715225	0.8354	-0.21466	
row5369	175.0965501	220.4562957	0.83587	0.21404	
row5370	208.4742382	137.106484	0.83605	0.2138	
row5371	407.9623559	248.6064587	0.83625	0.21354	
row5372	173.9152	136.950893	0.83733	0.2121	
row5373	166.0724596	45.34966594	0.83774	-0.21155	
row5374	1031.132129	42.46403247	0.8385	-0.21056	
row5375	540.8898745	29.7950052	0.83911	-0.20974	
row5376	375.8592791	268.0574973	0.83935	0.20943	
row5377	558.9894664	86.99000377	0.84013	-0.2084	
row5378	774.493296	55.98837725	0.84063	0.20773	
row5379	766.615018	54.52714331	0.84069	-0.20765	
row5380	620.4370416	39.25867857	0.84121	0.20697	
row5381	94.92962632	46.42878576	0.84134	-0.20679	
row5382	468.577318	60.84410794	0.84141	-0.2067	
row5383	130.6021405	80.35820891	0.84148	0.2066	
row5384	530.03699	59.77560309	0.84151	-0.20657	
row5385	132.5542622	178.8826182	0.84174	0.20627	
row5386	815.4963651	56.36081723	0.84177	-0.20622	
row5387	121.0232405	20.77650318	0.84188	0.20608	
row5388	724.6578995	58.07882292	0.84191	-0.20603	
row5389	784.8283437	74.07403811	0.84192	0.20602	
row5390	212.1493167	28.23399862	0.84207	0.20583	
row5391	672.8106454	69.64350106	0.84231	-0.2055	
row5392	988.4026578	55.9906906	0.84237	0.20543	
row5393	268.6366872	263.042454	0.84251	-0.20524	
row5394	757.6655136	54.34764848	0.84292	0.2047	
row5395	457.0210653	87.71727938	0.84386	-0.20346	
row5396	1122.278847	55.46733239	0.84464	-0.20242	
row5397	150.0857518	19.66788849	0.84488	-0.2021	
row5398	268.1039456	40.47344362	0.84495	0.20201	
row5399	1272.089929	39.77154032	0.84499	-0.20195	
row5400	835.6034595	35.25428781	0.8452	0.20168	
row5401	424.8451431	28.42640804	0.8455	-0.20129	
row5402	324.0592727	187.8988149	0.84559	0.20117	
row5403	825.8432666	84.33230067	0.84611	-0.20048	
row5404	401.8868714	24.51059052	0.84624	-0.20031	
row5405	782.5877849	54.38962565	0.84685	-0.1995	
row5406	111.0916919	224.2585511	0.84692	-0.1994	
row5407	710.3737532	68.10429837	0.84765	-0.19845	
row5408	340.2090931	34.97787308	0.84781	-0.19823	
row5409	218.9239817	106.3126356	0.84795	0.19805	
row5410	234.9079135	117.1510615	0.848	-0.19798	
row5411	115.5713237	82.74173842	0.84841	0.19744	
row5412	373.9113378	111.7671424	0.84894	-0.19674	
row5413	214.9630371	134.018761	0.84932	0.19624	
row5414	229.0484096	163.4749906	0.84989	-0.19548	
row5415	563.9306717	144.6685994	0.85	-0.19533	
row5416	201.9669873	53.47392118	0.85047	0.19472	
row5417	273.9546975	20.04671223	0.85061	-0.19452	
row5418	277.9673583	56.56718828	0.85078	0.19431	
row5419	900.7059905	62.18598955	0.85123	0.19371	
row5420	890.0896944	60.73220615	0.85144	-0.19344	
row5421	502.998171	77.74085834	0.85159	-0.19324	
row5422	399.2351727	63.15284913	0.8519	-0.19283	
row5423	844.7565334	80.25048278	0.85249	0.19204	
row5424	435.1262315	97.22838405	0.85256	-0.19196	
row5425	788.6032423	38.35169859	0.8528	-0.19164	
row5426	124.9288103	52.6828271	0.85282	-0.19161	
row5427	465.3170326	38.08681094	0.85302	-0.19135	
row5428	119.0488817	154.9862566	0.85378	-0.19035	
row5429	521.33636	36.35369427	0.85378	-0.19034	
row5430	377.906017	54.07497412	0.85412	-0.1899	
row5431	464.3005757	35.41181076	0.85428	-0.18968	
row5432	110.9454744	136.0688118	0.85459	0.18927	
row5433	959.7654491	66.75839295	0.85482	-0.18898	
row5434	138.5108023	121.2014326	0.85483	0.18896	
row5435	104.0081705	272.3096317	0.85535	-0.18828	
row5436	634.747805	156.56111	0.85552	0.18804	
row5437	486.7859012	58.44538377	0.85575	-0.18774	
row5438	136.0618895	186.0068145	0.85614	-0.18724	
row5439	895.8146897	70.49861781	0.85705	0.18603	
row5440	424.9884887	71.24218188	0.85783	-0.18501	
row5441	147.1128467	111.4270602	0.85813	0.18461	
row5442	267.8454651	60.8682307	0.85886	-0.18365	
row5443	270.1924711	79.80817302	0.85901	-0.18345	
row5444	223.0307712	148.6163085	0.85902	-0.18343	
row5445	300.2016472	30.36881972	0.85956	0.18273	
row5446	316.9609862	117.0135106	0.8596	-0.18268	
row5447	649.9350881	31.79424768	0.85977	-0.18244	
row5448	462.7531306	41.95918701	0.86138	-0.18033	
row5449	170.1486215	48.86247338	0.86163	0.18	
row5450	993.7615891	68.10950742	0.86263	-0.17868	
row5451	902.7006227	63.87147584	0.86317	-0.17797	
row5452	451.9288961	20.83061488	0.86371	0.17725	
row5453	204.9253275	55.14531116	0.8639	-0.17701	
row5454	902.9810523	59.93684541	0.86397	-0.17692	
row5455	123.4160708	110.3229478	0.86408	-0.17677	
row5456	207.9826098	112.5621923	0.86421	-0.1766	
row5457	344.0138524	271.0191843	0.86462	0.17607	
row5458	330.3366308	26.01190742	0.86514	0.17537	
row5459	973.6508803	28.42240631	0.86518	-0.17533	
row5460	460.276533	35.68482451	0.8652	0.17531	
row5461	214.9460414	19.32022763	0.86524	-0.17525	
row5462	899.4343269	52.81967087	0.86559	-0.17479	
row5463	328.2231996	41.52595491	0.86563	-0.17473	
row5464	132.4106435	27.34141863	0.86577	0.17455	
row5465	466.4086586	67.63378701	0.86637	-0.17376	
row5466	905.8715729	68.01259678	0.86644	-0.17367	
row5467	123.0303809	73.10062668	0.86672	0.1733	
row5468	256.2635212	271.8139482	0.86681	-0.17319	
row5469	242.9945973	68.83443654	0.86756	-0.1722	
row5470	117.7800017	217.4977761	0.86756	-0.17219	
row5471	1272.065677	55.29004652	0.86849	0.17098	
row5472	179.474565	129.1585265	0.86876	0.17062	
row5473	763.8739494	55.28278683	0.86917	0.17007	
row5474	577.3665317	37.69964132	0.86925	0.16997	
row5475	103.0582762	255.3706944	0.86939	0.16979	
row5476	822.5569295	50.31526595	0.86969	0.1694	
row5477	345.077906	182.6607684	0.86988	0.16914	
row5478	704.6418684	56.19769645	0.87014	-0.16881	
row5479	857.5171846	42.53253827	0.8714	-0.16716	
row5480	753.1356371	47.89476807	0.87145	-0.16709	
row5481	210.1965081	27.58998769	0.87184	0.16657	
row5482	370.8964327	62.86355582	0.8723	0.16597	
row5483	113.963727	62.36186284	0.87267	0.16549	
row5484	258.8966589	66.06589771	0.87279	0.16532	
row5485	666.7008023	58.48780932	0.87307	0.16496	
row5486	169.0584353	80.33715235	0.87318	0.16481	
row5487	716.5235993	30.27307332	0.87364	0.16421	
row5488	759.661934	54.40721079	0.87376	0.16405	
row5489	790.7919797	60.89892089	0.87383	0.16396	
row5490	281.9462583	53.74571469	0.87411	-0.16359	
row5491	890.8562441	67.18105491	0.87431	-0.16332	
row5492	1102.76138	67.45825161	0.87439	-0.16322	
row5493	467.9919496	112.1820167	0.87512	-0.16227	
row5494	534.3928774	40.44094224	0.87515	-0.16222	
row5495	855.5764709	51.79986805	0.87539	0.16191	
row5496	406.9720364	69.96946122	0.87578	-0.1614	
row5497	214.1073682	232.9971153	0.87592	-0.16121	
row5498	529.0395178	63.4877043	0.87638	0.16062	
row5499	757.475216	35.14769856	0.87662	0.1603	
row5500	357.2359097	38.94071826	0.87664	-0.16027	
row5501	690.8866854	262.0721855	0.8767	-0.1602	
row5502	994.0980434	55.4327676	0.87687	-0.15997	
row5503	470.6762612	56.51156016	0.87707	-0.15971	
row5504	492.7315317	56.94989366	0.87811	0.15834	
row5505	128.1433884	28.54748113	0.87815	-0.15829	
row5506	265.8480943	61.73772984	0.87816	0.15828	
row5507	382.7590844	59.20757553	0.87826	0.15815	
row5508	538.7994537	58.14340183	0.8788	0.15744	
row5509	479.3088668	37.23505525	0.87949	0.15654	
row5510	484.9668965	84.16580467	0.87953	-0.15648	
row5511	241.9737336	137.9754713	0.87966	0.15631	
row5512	111.0035449	96.2063299	0.87984	-0.15608	
row5513	169.0089153	281.8633136	0.87985	-0.15607	
row5514	138.1278137	245.4737704	0.88066	0.155	
row5515	502.9981916	77.30599276	0.88106	-0.15448	
row5516	1184.766255	67.5087738	0.88124	-0.15424	
row5517	361.0211777	61.73285896	0.88174	0.15359	
row5518	997.8092853	67.97956791	0.8819	-0.15338	
row5519	177.0692828	188.575631	0.88236	0.15278	
row5520	217.957722	137.2536709	0.88237	-0.15277	
row5521	971.8027756	67.74584549	0.88251	-0.15258	
row5522	490.3173286	39.00048865	0.88256	0.1525	
row5523	176.0554262	276.8161816	0.88266	-0.15238	
row5524	360.0841188	92.29250002	0.88283	0.15216	
row5525	568.5264296	57.21146173	0.88331	-0.15152	
row5526	370.8280791	139.9356285	0.88355	0.15121	
row5527	102.3100588	150.8813122	0.88375	-0.15095	
row5528	283.0188765	239.4991882	0.88451	-0.14995	
row5529	570.7374283	64.88698414	0.88462	-0.14981	
row5530	177.0409979	36.19378911	0.88488	-0.14948	
row5531	520.33313	34.10252666	0.88605	-0.14794	
row5532	399.3583087	36.74993988	0.88606	0.14793	
row5533	133.5000227	126.5751449	0.88629	-0.14763	
row5534	157.9301379	54.68772585	0.88636	-0.14753	
row5535	670.4166055	48.52455238	0.88659	-0.14724	
row5536	886.5973607	28.74973062	0.88697	0.14674	
row5537	612.934768	71.89082348	0.88739	-0.14618	
row5538	512.3311627	38.88593089	0.88745	0.1461	
row5539	334.8735437	50.76867909	0.88839	-0.14488	
row5540	336.8272423	62.18141522	0.88877	-0.14438	
row5541	99.09163606	28.36490781	0.8888	-0.14434	
row5542	200.4674521	158.0342858	0.8897	0.14317	
row5543	132.5312869	32.39838275	0.88972	-0.14314	
row5544	305.3031961	25.55929731	0.89014	-0.14259	
row5545	103.038961	84.57114161	0.89043	0.14221	
row5546	856.6653411	65.05052338	0.89074	-0.1418	
row5547	209.8874713	51.61422891	0.89109	-0.14135	
row5548	965.7861722	67.8554524	0.89141	-0.14093	
row5549	825.6202931	39.75660338	0.89194	0.14023	
row5550	402.912557	55.62782272	0.89246	0.13956	
row5551	227.8937678	67.92000702	0.89267	-0.13929	
row5552	930.6268589	28.20236661	0.89269	-0.13926	
row5553	822.8894663	63.12547142	0.89362	0.13804	
row5554	1085.450047	67.64706068	0.89379	-0.13781	
row5555	542.9244062	71.51359081	0.89419	0.13729	
row5556	403.9683667	143.3130954	0.89472	-0.13661	
row5557	132.5054853	137.5078729	0.89472	0.13661	
row5558	976.6457925	51.88907467	0.89507	0.13614	
row5559	369.7798388	54.66411809	0.89599	0.13495	
row5560	207.649305	262.762845	0.89633	0.1345	
row5561	1270.095303	67.77700286	0.89645	-0.13434	
row5562	217.0666246	103.1409329	0.89652	0.13425	
row5563	467.9792693	258.5354056	0.89669	-0.13403	
row5564	884.1617622	68.04393026	0.89707	0.13353	
row5565	696.7030493	57.28484607	0.89717	-0.1334	
row5566	109.5515602	177.6783765	0.89746	0.13302	
row5567	623.4443156	27.94956733	0.89762	-0.13282	
row5568	113.5373066	154.2853457	0.89802	-0.13229	
row5569	198.052791	30.0835575	0.89841	0.13178	
row5570	420.9349034	62.698504	0.89859	-0.13155	
row5571	139.0524586	44.42126959	0.89861	0.13152	
row5572	223.1076724	41.32432649	0.89921	0.13074	
row5573	302.3053589	28.19453725	0.89958	0.13026	
row5574	406.9019028	19.82998694	0.89991	0.12982	
row5575	98.72115827	161.9930311	0.89996	0.12976	
row5576	295.4096956	137.2151255	0.90014	-0.12952	
row5577	97.51432105	250.0328846	0.9002	-0.12944	
row5578	89.53994622	174.615351	0.90047	0.1291	
row5579	496.842925	32.35667709	0.90098	-0.12843	
row5580	373.9103869	60.33611323	0.90098	-0.12843	
row5581	688.5775203	55.94549712	0.901	-0.1284	
row5582	129.1023063	259.4580818	0.90159	0.12763	
row5583	243.8259576	52.96255495	0.90178	0.12739	
row5584	461.0127993	108.8769523	0.90205	-0.12703	
row5585	131.1026679	97.49559501	0.90292	-0.1259	
row5586	363.9251364	68.02186278	0.90295	-0.12586	
row5587	111.0176863	270.8606699	0.90305	0.12572	
row5588	228.1595637	208.686983	0.90332	-0.12537	
row5589	802.7758502	52.50806428	0.90406	-0.12441	
row5590	347.0125111	288.9482882	0.90426	-0.12415	
row5591	324.0592908	269.1449627	0.90458	0.12374	
row5592	578.3691487	37.34877463	0.90509	-0.12307	
row5593	689.8813838	62.42498795	0.90509	0.12307	
row5594	790.5027456	53.09107191	0.90522	-0.1229	
row5595	1272.083856	44.84376615	0.90528	0.12282	
row5596	135.0840928	81.0086766	0.90593	0.12197	
row5597	244.6633237	77.51505296	0.9061	-0.12174	
row5598	240.6630854	28.30647186	0.90696	0.12063	
row5599	576.8734887	58.42913234	0.90773	-0.11962	
row5600	766.5396834	33.00116039	0.90804	0.11922	
row5601	522.9596879	281.4131585	0.90861	-0.11848	
row5602	209.1900616	19.41883198	0.90896	0.11802	
row5603	130.6988123	47.66102933	0.90916	0.11776	
row5604	190.0557025	40.49686095	0.9092	0.1177	
row5605	490.2255635	94.90735	0.90928	0.1176	
row5606	243.1203848	40.09274133	0.90938	-0.11748	
row5607	88.35754571	136.9471811	0.90957	-0.11723	
row5608	653.2896147	48.31270674	0.90957	0.11723	
row5609	792.0886441	61.1632241	0.90977	-0.11696	
row5610	492.1317429	49.39586583	0.91013	-0.1165	
row5611	494.0063541	149.4805252	0.91031	-0.11627	
row5612	634.4526406	29.23266323	0.91079	0.11564	
row5613	145.8805563	193.4439603	0.91127	0.11501	
row5614	780.5442397	43.9960352	0.91181	0.1143	
row5615	308.8264622	58.39051782	0.91233	-0.11364	
row5616	192.096169	247.6141519	0.91258	-0.11331	
row5617	277.9580539	119.8612805	0.91268	-0.11318	
row5618	310.4753646	139.6557399	0.91299	-0.11277	
row5619	251.9905521	22.65537563	0.91315	0.11256	
row5620	117.1137743	35.01179577	0.91332	0.11235	
row5621	325.2921673	239.25316	0.91368	0.11187	
row5622	297.9166515	78.93971912	0.91375	-0.11178	
row5623	600.2421932	100.0732617	0.91409	0.11134	
row5624	144.1019538	37.38723842	0.91412	-0.1113	
row5625	328.2481437	20.57959857	0.91418	-0.11122	
row5626	710.8056187	66.63435157	0.91425	0.11113	
row5627	209.1284765	237.6268879	0.9147	-0.11055	
row5628	1271.810255	228.9922934	0.91486	-0.11034	
row5629	188.1212702	80.87579225	0.91506	0.11008	
row5630	191.1026173	123.8795064	0.91613	-0.10869	
row5631	405.859786	57.04020611	0.91633	0.10843	
row5632	266.9272656	133.5103914	0.91644	-0.10827	
row5633	788.9837672	94.23813707	0.91667	0.10798	
row5634	332.0054662	208.3313826	0.91716	-0.10734	
row5635	228.9521517	46.4873826	0.91765	-0.1067	
row5636	374.2287655	45.38291253	0.91937	0.10447	
row5637	112.5426451	174.6106688	0.91997	0.10369	
row5638	375.0655973	78.48562709	0.9201	-0.10352	
row5639	147.0632117	119.4181841	0.92051	-0.10299	
row5640	573.3461991	144.6198125	0.92053	-0.10296	
row5641	199.4689337	136.203464	0.92064	-0.10281	
row5642	468.1692537	52.76554212	0.92108	-0.10225	
row5643	467.9885286	97.05517202	0.92108	-0.10224	
row5644	251.01624	116.4053011	0.92168	-0.10146	
row5645	196.9734518	20.73499271	0.92192	-0.10115	
row5646	464.6336333	47.93768834	0.92193	-0.10114	
row5647	519.3041778	41.51643355	0.92229	0.10067	
row5648	706.6388354	55.61203915	0.92244	-0.10047	
row5649	1272.132616	34.63608346	0.92255	0.10033	
row5650	775.6311912	38.10440392	0.92267	0.10017	
row5651	306.8946303	71.67846705	0.92299	-0.099754	
row5652	997.2767548	68.62834329	0.92321	-0.099476	
row5653	190.9792547	118.8117808	0.92325	-0.099415	
row5654	494.8028971	39.28449797	0.92356	-0.099015	
row5655	346.8807457	73.01172096	0.92366	0.098894	
row5656	119.5330902	174.3723381	0.92391	0.098564	
row5657	199.0690237	43.32131476	0.92407	0.098349	
row5658	385.9804805	261.9941492	0.9243	-0.098053	
row5659	382.3010392	26.14289298	0.92472	-0.097504	
row5660	184.6183718	79.76971473	0.9248	-0.097407	
row5661	1272.071758	54.2375719	0.92496	0.097202	
row5662	722.8134181	68.55398208	0.92505	0.097086	
row5663	926.2084298	60.60732859	0.92515	-0.096955	
row5664	1119.278082	67.84902937	0.92516	0.096933	
row5665	609.7401448	55.01903144	0.92536	0.096676	
row5666	173.5017833	124.7618243	0.92556	0.096414	
row5667	948.4047457	55.01288036	0.92617	0.095632	
row5668	348.0702216	281.9866982	0.9263	-0.095459	
row5669	605.9056075	41.27816807	0.92632	-0.095432	
row5670	369.4302418	26.35116368	0.92634	0.095409	
row5671	594.8522362	57.96855499	0.92709	-0.094433	
row5672	678.3570883	68.96338739	0.92741	-0.094017	
row5673	1039.791965	67.81993315	0.92771	-0.093623	
row5674	283.2247533	216.8556297	0.92776	0.093557	
row5675	627.4193776	33.32201767	0.92781	-0.093491	
row5676	906.9738381	59.76280816	0.92788	-0.093398	
row5677	1004.465559	56.03650135	0.92811	0.093108	
row5678	131.0896409	66.04384029	0.92842	0.092702	
row5679	695.8351568	68.10164938	0.92874	-0.09228	
row5680	97.97347868	279.274382	0.92916	0.091746	
row5681	969.3320427	55.24251075	0.93082	0.089588	
row5682	733.3443291	68.08920537	0.93154	-0.08865	
row5683	621.895293	39.63315805	0.93195	-0.088113	
row5684	1024.777247	67.69659282	0.9325	-0.087403	
row5685	137.0248935	107.0006108	0.93278	0.08704	
row5686	325.1604705	229.9258476	0.93327	0.086397	
row5687	163.4793316	116.3177727	0.93382	-0.085692	
row5688	113.1072886	240.911437	0.93471	0.084536	
row5689	317.7586195	52.98701012	0.93479	0.084432	
row5690	89.03824864	174.7446801	0.93481	-0.084403	
row5691	643.9580896	59.02154981	0.93529	0.083784	
row5692	288.0037595	228.3312914	0.93535	0.083697	
row5693	1271.925682	132.2793278	0.93537	0.083672	
row5694	349.0736418	204.3159569	0.93552	-0.083483	
row5695	447.0975378	59.83673694	0.93631	0.082454	
row5696	805.5572887	32.63615015	0.93633	-0.082436	
row5697	377.3456493	19.54715313	0.93643	-0.082306	
row5698	224.9664812	138.1003579	0.93718	0.081329	
row5699	339.2894441	26.34692932	0.93792	0.080364	
row5700	520.9196911	58.53532761	0.93848	0.07964	
row5701	797.760435	86.06050474	0.93879	-0.079232	
row5702	143.1431389	28.23393615	0.93883	-0.079185	
row5703	128.1170325	25.60991004	0.93898	-0.078989	
row5704	1271.962259	137.056846	0.93987	-0.077842	
row5705	491.3665151	28.87894389	0.93994	0.077742	
row5706	220.1275772	24.93633942	0.94102	-0.07634	
row5707	384.9235544	116.4785829	0.94106	0.076295	
row5708	1133.450376	67.77921713	0.94163	0.075548	
row5709	157.0972456	223.6424902	0.94193	-0.075168	
row5710	842.5730116	31.35129036	0.94202	0.075046	
row5711	289.0072925	100.9280117	0.94208	-0.074968	
row5712	209.0167723	55.97562062	0.94263	-0.07426	
row5713	333.1519291	41.19708862	0.94286	-0.073956	
row5714	283.1538323	26.95076595	0.94291	0.073892	
row5715	738.5010486	30.00700209	0.94318	-0.073548	
row5716	208.1696699	24.12284434	0.94353	0.07309	
row5717	1024.746439	77.69118869	0.94422	0.072192	
row5718	1201.438477	68.21913924	0.94423	0.072177	
row5719	227.1834759	26.47560666	0.9443	-0.072087	
row5720	330.8643995	19.8781499	0.94441	0.071947	
row5721	843.5912337	42.0927108	0.94445	0.071899	
row5722	612.8552699	82.66205121	0.94448	-0.071853	
row5723	204.0035997	114.9821102	0.94461	-0.071682	
row5724	381.2974326	31.45762985	0.94504	0.071128	
row5725	260.9271359	20.73449724	0.94523	0.070887	
row5726	190.9792595	267.9257376	0.94524	0.070875	
row5727	665.4188372	37.3775631	0.94548	-0.070554	
row5728	249.1482311	23.77868947	0.94585	0.070081	
row5729	129.1022439	87.75026972	0.94678	0.068869	
row5730	442.7955278	49.94431164	0.94724	0.068282	
row5731	759.87823	117.2666452	0.94737	-0.068109	
row5732	719.0601858	59.83470694	0.94822	-0.067002	
row5733	451.3454041	135.5889581	0.94875	-0.066318	
row5734	133.0496213	100.7387304	0.94882	0.066236	
